,AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ,TestCaseID,WeekDay,Special,Day Weight,Function,Defect,mWeekDay,mSpecial
3068,vATOM,141,Pass,5/20/2016,0,13069,Sunday,0,4.0,0.0,0.0,4,0.0
3069,vATOM,142,Fail,5/21/2016,STG2.0|for x in range(10)|List out of index [15]|looping,13070,Monday,0,1.0,0.0,Data,1,0.0
3070,vATOM,143,Fail,5/22/2016,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",13071,Tuesday,0,1.0,0.0,Functional,1,0.0
3071,vATOM,144,Fail,5/23/2016,DEV2.0|plt.show()|displaying graph without plotting it|plotting,13072,Wednesday,0,1.0,0.0,Data,1,0.0
3072,vATOM,145,Fail,5/24/2016,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",13073,Thursday,0,1.0,0.0,Environment,1,0.0
3073,vATOM,146,Fail,5/25/2016,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",13074,Friday,0,3.0,0.0,Functional,3,0.0
3074,vATOM,147,Fail,5/26/2016,UAT2.0|fun(20)|arguments undefined in function|pass by value ,13075,Saturday,0,3.0,0.0,Functional,3,0.0
3075,vATOM,148,Fail,5/27/2016,STG2.0|while var >! 0:  |invalid operator|validation,13076,Sunday,0,4.0,0.0,Data,4,0.0
3076,vATOM,149,Pass,5/28/2016,0,13077,Monday,0,1.0,0.0,0.0,1,0.0
3077,vATOM,150,Pass,5/29/2016,0,13078,Tuesday,0,1.0,0.0,0.0,1,0.0
3078,vATOM,151,Pass,5/30/2016,0,13079,Wednesday,0,1.0,0.0,0.0,1,0.0
3079,vATOM,152,Pass,5/31/2016,0,13080,Thursday,0,1.0,0.0,0.0,1,0.0
3080,vATOM,153,Pass,6/1/2016,0,13081,Friday,0,3.0,0.0,0.0,3,0.0
3081,vATOM,154,Pass,6/2/2016,0,13082,Saturday,0,3.0,0.0,0.0,3,0.0
3082,vATOM,155,Pass,6/3/2016,0,13083,Sunday,0,4.0,0.0,0.0,4,0.0
3083,vATOM,156,Pass,6/4/2016,0,13084,Monday,0,1.0,0.0,0.0,1,0.0
3084,vATOM,157,Fail,6/5/2016,UAT2.0|import pandasa as pd|pandas: Package not found|importing,13085,Tuesday,0,1.0,0.0,Functional,1,0.0
3085,vATOM,158,Fail,6/6/2016,UAT2.0|import pandasa as pd|pandas: Package not found|importing,13086,Wednesday,0,1.0,0.0,Functional,1,0.0
3086,vATOM,159,Pass,6/7/2016,0,13087,Thursday,0,1.0,0.0,0.0,1,0.0
3087,vATOM,160,Pass,6/8/2016,0,13088,Friday,0,3.0,0.0,0.0,3,0.0
3088,vATOM,161,Pass,6/9/2016,0,13089,Saturday,0,3.0,0.0,0.0,3,0.0
3089,vATOM,162,Pass,6/10/2016,0,13090,Sunday,0,4.0,0.0,0.0,4,0.0
3090,vATOM,163,Fail,6/11/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,13091,Monday,0,1.0,0.0,Environment,1,0.0
3091,vATOM,164,Pass,6/12/2016,0,13092,Tuesday,0,1.0,0.0,0.0,1,0.0
3092,vATOM,165,Pass,6/13/2016,0,13093,Wednesday,0,1.0,0.0,0.0,1,0.0
3093,vATOM,166,Pass,6/14/2016,0,13094,Thursday,0,1.0,0.0,0.0,1,0.0
3094,vATOM,167,Pass,6/15/2016,0,13095,Friday,0,3.0,0.0,0.0,3,0.0
3095,vATOM,168,Fail,6/16/2016,DEV2.0|df.read_csv(...)|file not found|Importing file,13096,Saturday,0,3.0,0.0,Functional,3,0.0
3096,vATOM,169,Pass,6/17/2016,0,13097,Sunday,0,4.0,0.0,0.0,4,0.0
3097,vATOM,170,Pass,6/18/2016,0,13098,Monday,0,1.0,0.0,0.0,1,0.0
3098,vATOM,171,Pass,6/19/2016,0,13099,Tuesday,0,1.0,0.0,0.0,1,0.0
3099,vATOM,172,Fail,6/20/2016,DEV2.0|plt.show()|plt:undefined name|displaying,13100,Wednesday,0,1.0,0.0,Requirement,1,0.0
3100,vATOM,173,Pass,6/21/2016,0,13101,Thursday,0,1.0,0.0,0.0,1,0.0
3101,vATOM,174,Fail,6/22/2016,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",13102,Friday,0,3.0,0.0,Requirement,3,0.0
3102,vATOM,175,Pass,6/23/2016,0,13103,Saturday,0,3.0,0.0,0.0,3,0.0
3103,vATOM,176,Pass,6/24/2016,0,13104,Sunday,0,4.0,0.0,0.0,4,0.0
3104,vATOM,177,Fail,6/25/2016,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,13105,Monday,0,1.0,0.0,Requirement,1,0.0
3105,vATOM,178,Pass,6/26/2016,0,13106,Tuesday,0,1.0,0.0,0.0,1,0.0
3106,vATOM,179,Pass,6/27/2016,0,13107,Wednesday,0,1.0,0.0,0.0,1,0.0
3107,vATOM,180,Fail,6/28/2016,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,13108,Thursday,0,1.0,0.0,Requirement,1,0.0
3108,vATOM,181,Pass,6/29/2016,0,13109,Friday,0,3.0,0.0,0.0,3,0.0
3109,vATOM,182,Fail,6/30/2016,STG2.0|while var >! 0:  |invalid operator|validation,13110,Saturday,0,3.0,0.0,Data,3,0.0
3110,vATOM,183,Fail,7/1/2016,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",13111,Sunday,0,4.0,0.0,Requirement,4,0.0
3111,vATOM,184,Fail,7/2/2016,UAT2.0|import pandasa as pd|pandas: Package not found|importing,13112,Monday,0,1.0,0.0,Requirement,1,0.0
3112,vATOM,185,Pass,7/3/2016,0,13113,Tuesday,0,1.0,0.0,0.0,1,0.0
3113,vATOM,186,Fail,7/4/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",13114,Wednesday,Independence Day,5.0,0.0,Functional,1,4.0
3114,vATOM,187,Fail,7/5/2016,DEV2.0|df.read_csv(...)|file not found|Importing file,13115,Thursday,0,1.0,0.0,Functional,1,0.0
3115,vATOM,188,Fail,7/6/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,13116,Friday,0,3.0,0.0,Functional,3,0.0
3116,vATOM,189,Pass,7/7/2016,0,13117,Saturday,0,3.0,0.0,0.0,3,0.0
3117,vATOM,190,Pass,7/8/2016,0,13118,Sunday,0,4.0,0.0,0.0,4,0.0
3118,vATOM,191,Pass,7/9/2016,0,13119,Monday,0,1.0,0.0,0.0,1,0.0
3119,vATOM,192,Pass,7/10/2016,0,13120,Tuesday,0,1.0,0.0,0.0,1,0.0
3120,vATOM,193,Pass,7/11/2016,0,13121,Wednesday,0,1.0,0.0,0.0,1,0.0
3121,vATOM,194,Pass,7/12/2016,0,13122,Thursday,0,1.0,0.0,0.0,1,0.0
3122,vATOM,195,Pass,7/13/2016,0,13123,Friday,0,3.0,0.0,0.0,3,0.0
3123,vATOM,196,Pass,7/14/2016,0,13124,Saturday,0,3.0,0.0,0.0,3,0.0
3124,vATOM,197,Pass,7/15/2016,0,13125,Sunday,0,4.0,0.0,0.0,4,0.0
3125,vATOM,198,Fail,7/16/2016,PROD2.0|Not compatible with IOS 13|Update not found|Updating,13126,Monday,0,1.0,0.0,Data,1,0.0
3126,vATOM,199,Pass,7/17/2016,0,13127,Tuesday,0,1.0,0.0,0.0,1,0.0
3127,vATOM,200,Pass,7/18/2016,0,13128,Wednesday,0,1.0,0.0,0.0,1,0.0
3128,vATOM,201,Fail,7/19/2016,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,13129,Thursday,0,1.0,0.0,Data,1,0.0
3129,vATOM,202,Fail,7/20/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",13130,Friday,0,3.0,0.0,Environment,3,0.0
3130,vATOM,203,Pass,7/21/2016,0,13131,Saturday,0,3.0,0.0,0.0,3,0.0
3131,vATOM,204,Pass,7/22/2016,0,13132,Sunday,0,4.0,0.0,0.0,4,0.0
3132,vATOM,205,Pass,7/23/2016,0,13133,Monday,0,1.0,0.0,0.0,1,0.0
3133,vATOM,206,Fail,7/24/2016,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",13134,Tuesday,0,1.0,0.0,Environment,1,0.0
3134,vATOM,207,Pass,7/25/2016,0,13135,Wednesday,0,1.0,0.0,0.0,1,0.0
3135,vATOM,208,Fail,7/26/2016,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,13136,Thursday,0,1.0,0.0,Data,1,0.0
3136,vATOM,209,Pass,7/27/2016,0,13137,Friday,0,3.0,0.0,0.0,3,0.0
3137,vATOM,210,Pass,7/28/2016,0,13138,Saturday,0,3.0,0.0,0.0,3,0.0
3138,vATOM,211,Fail,7/29/2016,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,13139,Sunday,0,4.0,0.0,Functional,4,0.0
3139,vATOM,212,Pass,7/30/2016,0,13140,Monday,0,1.0,0.0,0.0,1,0.0
3140,vATOM,213,Fail,7/31/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,13141,Tuesday,0,1.0,0.0,Environment,1,0.0
3141,vATOM,214,Pass,8/1/2016,0,13142,Wednesday,0,1.0,0.0,0.0,1,0.0
3142,vATOM,215,Pass,8/2/2016,0,13143,Thursday,0,1.0,0.0,0.0,1,0.0
3143,vATOM,216,Pass,8/3/2016,0,13144,Friday,0,3.0,0.0,0.0,3,0.0
3144,vATOM,217,Fail,8/4/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,13145,Saturday,0,3.0,0.0,Requirement,3,0.0
3145,vATOM,218,Fail,8/5/2016,UAT2.0|fun(20)|arguments undefined in function|pass by value ,13146,Sunday,0,4.0,0.0,Requirement,4,0.0
3146,vATOM,219,Fail,8/6/2016,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,13147,Monday,0,1.0,0.0,Data,1,0.0
3147,vATOM,220,Pass,8/7/2016,0,13148,Tuesday,0,1.0,0.0,0.0,1,0.0
3148,vATOM,221,Fail,8/8/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,13149,Wednesday,0,1.0,0.0,Data,1,0.0
3149,vATOM,222,Pass,8/9/2016,0,13150,Thursday,0,1.0,0.0,0.0,1,0.0
3150,vATOM,223,Pass,8/10/2016,0,13151,Friday,0,3.0,0.0,0.0,3,0.0
3151,vATOM,224,Fail,8/11/2016,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,13152,Saturday,0,3.0,0.0,Requirement,3,0.0
3152,vATOM,225,Pass,8/12/2016,0,13153,Sunday,0,4.0,0.0,0.0,4,0.0
3153,vATOM,226,Pass,8/13/2016,0,13154,Monday,0,1.0,0.0,0.0,1,0.0
3154,vATOM,227,Fail,8/14/2016,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",13155,Tuesday,0,1.0,0.0,Functional,1,0.0
3155,vATOM,228,Pass,8/15/2016,0,13156,Wednesday,0,1.0,0.0,0.0,1,0.0
3156,vATOM,229,Fail,8/16/2016,PROD2.0|import numpy as np|numpy: Package not found|importing,13157,Thursday,0,1.0,0.0,Requirement,1,0.0
3157,vATOM,230,Fail,8/17/2016,UAT2.0|import pandas as pd|package not found|importing,13158,Friday,0,3.0,0.0,Data,3,0.0
3158,vATOM,231,Pass,8/18/2016,0,13159,Saturday,0,3.0,0.0,0.0,3,0.0
3159,vATOM,232,Fail,8/19/2016,UAT2.0|import pandas as pd|package not found|importing,13160,Sunday,0,4.0,0.0,Requirement,4,0.0
3160,vATOM,233,Fail,8/20/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,13161,Monday,0,1.0,0.0,Functional,1,0.0
3161,vATOM,234,Fail,8/21/2016,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,13162,Tuesday,0,1.0,0.0,Requirement,1,0.0
3162,vATOM,235,Pass,8/22/2016,0,13163,Wednesday,0,1.0,0.0,0.0,1,0.0
3163,vATOM,236,Fail,8/23/2016,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",13164,Thursday,0,1.0,0.0,Functional,1,0.0
3164,vATOM,237,Pass,8/24/2016,0,13165,Friday,0,3.0,0.0,0.0,3,0.0
3165,vATOM,238,Pass,8/25/2016,0,13166,Saturday,0,3.0,0.0,0.0,3,0.0
3166,vATOM,239,Pass,8/26/2016,0,13167,Sunday,0,4.0,0.0,0.0,4,0.0
3167,vATOM,240,Pass,8/27/2016,0,13168,Monday,0,1.0,0.0,0.0,1,0.0
3168,vATOM,241,Pass,8/28/2016,0,13169,Tuesday,0,1.0,0.0,0.0,1,0.0
3169,vATOM,242,Pass,8/29/2016,0,13170,Wednesday,0,1.0,0.0,0.0,1,0.0
3170,vATOM,243,Pass,8/30/2016,0,13171,Thursday,0,1.0,0.0,0.0,1,0.0
3171,vATOM,244,Pass,8/31/2016,0,13172,Friday,0,3.0,0.0,0.0,3,0.0
3172,vATOM,245,Fail,9/1/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,13173,Saturday,0,3.0,0.0,Requirement,3,0.0
3173,vATOM,246,Fail,9/2/2016,DEV2.0|import seaborn as sns|seaborn: package not found|importing,13174,Sunday,0,4.0,0.0,Functional,4,0.0
3174,vATOM,247,Pass,9/3/2016,0,13175,Monday,0,1.0,0.0,0.0,1,0.0
3175,vATOM,248,Pass,9/4/2016,0,13176,Tuesday,0,1.0,0.0,0.0,1,0.0
3176,vATOM,249,Pass,9/5/2016,0,13177,Wednesday,0,1.0,0.0,0.0,1,0.0
3177,vATOM,250,Pass,9/6/2016,0,13178,Thursday,0,1.0,0.0,0.0,1,0.0
3178,vATOM,251,Fail,9/7/2016,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,13179,Friday,0,3.0,0.0,Data,3,0.0
3179,vATOM,252,Pass,9/8/2016,0,13180,Saturday,0,3.0,0.0,0.0,3,0.0
3180,vATOM,253,Fail,9/9/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",13181,Sunday,0,4.0,0.0,Environment,4,0.0
3181,vATOM,254,Fail,9/10/2016,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",13182,Monday,0,1.0,0.0,Data,1,0.0
3182,vATOM,255,Fail,9/11/2016,UAT2.0|import pandasa as pd|pandas: Package not found|importing,13183,Tuesday,0,1.0,0.0,Environment,1,0.0
3183,vATOM,256,Fail,9/12/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,13184,Wednesday,0,1.0,0.0,Requirement,1,0.0
3184,vATOM,257,Pass,9/13/2016,0,13185,Thursday,0,1.0,0.0,0.0,1,0.0
3185,vATOM,258,Pass,9/14/2016,0,13186,Friday,0,3.0,0.0,0.0,3,0.0
3186,vATOM,259,Pass,9/15/2016,0,13187,Saturday,0,3.0,0.0,0.0,3,0.0
3187,vATOM,260,Fail,9/16/2016,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",13188,Sunday,0,4.0,0.0,Environment,4,0.0
3188,vATOM,261,Pass,9/17/2016,0,13189,Monday,0,1.0,0.0,0.0,1,0.0
3189,vATOM,262,Pass,9/18/2016,0,13190,Tuesday,0,1.0,0.0,0.0,1,0.0
3190,vATOM,263,Fail,9/19/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,13191,Wednesday,0,1.0,0.0,Data,1,0.0
3191,vATOM,264,Pass,9/20/2016,0,13192,Thursday,0,1.0,0.0,0.0,1,0.0
3192,vATOM,265,Fail,9/21/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",13193,Friday,0,3.0,0.0,Data,3,0.0
3193,vATOM,266,Pass,9/22/2016,0,13194,Saturday,0,3.0,0.0,0.0,3,0.0
3194,vATOM,267,Pass,9/23/2016,0,13195,Sunday,0,4.0,0.0,0.0,4,0.0
3195,vATOM,268,Pass,9/24/2016,0,13196,Monday,0,1.0,0.0,0.0,1,0.0
3196,vATOM,269,Pass,9/25/2016,0,13197,Tuesday,0,1.0,0.0,0.0,1,0.0
3197,vATOM,270,Fail,9/26/2016,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",13198,Wednesday,0,1.0,0.0,Requirement,1,0.0
3198,vATOM,271,Fail,9/27/2016,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",13199,Thursday,0,1.0,0.0,Requirement,1,0.0
3199,vATOM,272,Pass,9/28/2016,0,13200,Friday,0,3.0,0.0,0.0,3,0.0
3200,vATOM,273,Fail,9/29/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,13201,Saturday,0,3.0,0.0,Environment,3,0.0
3201,vATOM,274,Fail,9/30/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",13202,Sunday,0,4.0,0.0,Environment,4,0.0
3202,vATOM,275,Pass,10/1/2016,0,13203,Monday,0,1.0,0.0,0.0,1,0.0
3203,vATOM,276,Fail,10/2/2016,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",13204,Tuesday,0,1.0,0.0,Requirement,1,0.0
3204,vATOM,277,Fail,10/3/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",13205,Wednesday,0,1.0,0.0,Environment,1,0.0
3205,vATOM,278,Pass,10/4/2016,0,13206,Thursday,0,1.0,0.0,0.0,1,0.0
3206,vATOM,279,Fail,10/5/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,13207,Friday,0,3.0,0.0,Environment,3,0.0
3207,vATOM,280,Pass,10/6/2016,0,13208,Saturday,0,3.0,0.0,0.0,3,0.0
3208,vATOM,281,Fail,10/7/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,13209,Sunday,0,4.0,0.0,Functional,4,0.0
3209,vATOM,282,Pass,10/8/2016,0,13210,Monday,0,1.0,0.0,0.0,1,0.0
3210,vATOM,283,Fail,10/9/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,13211,Tuesday,0,1.0,0.0,Requirement,1,0.0
3211,vATOM,284,Pass,10/10/2016,0,13212,Wednesday,0,1.0,0.0,0.0,1,0.0
3212,vATOM,285,Fail,10/11/2016,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",13213,Thursday,0,1.0,0.0,Environment,1,0.0
3213,vATOM,286,Fail,10/12/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",13214,Friday,0,3.0,0.0,Functional,3,0.0
3214,vATOM,287,Pass,10/13/2016,0,13215,Saturday,0,3.0,0.0,0.0,3,0.0
3215,vATOM,288,Fail,10/14/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,13216,Sunday,0,4.0,0.0,Data,4,0.0
3216,vATOM,289,Fail,10/15/2016,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,13217,Monday,0,1.0,0.0,Data,1,0.0
3217,vATOM,290,Pass,10/16/2016,0,13218,Tuesday,0,1.0,0.0,0.0,1,0.0
3218,vATOM,291,Pass,10/17/2016,0,13219,Wednesday,0,1.0,0.0,0.0,1,0.0
3219,vATOM,292,Pass,10/18/2016,0,13220,Thursday,0,1.0,0.0,0.0,1,0.0
3220,vATOM,293,Pass,10/19/2016,0,13221,Friday,0,3.0,0.0,0.0,3,0.0
3221,vATOM,294,Pass,10/20/2016,0,13222,Saturday,0,3.0,0.0,0.0,3,0.0
3222,vATOM,295,Pass,10/21/2016,0,13223,Sunday,0,4.0,0.0,0.0,4,0.0
3223,vATOM,296,Fail,10/22/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",13224,Monday,0,1.0,0.0,Data,1,0.0
3224,vATOM,297,Fail,10/23/2016,PROD2.0|np.arange(8)|numpy array out of range|looping,13225,Tuesday,0,1.0,0.0,Environment,1,0.0
3225,vATOM,298,Pass,10/24/2016,0,13226,Wednesday,0,1.0,0.0,0.0,1,0.0
3226,vATOM,299,Pass,10/25/2016,0,13227,Thursday,0,1.0,0.0,0.0,1,0.0
3227,vATOM,300,Fail,10/26/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",13228,Friday,0,3.0,0.0,Requirement,3,0.0
3228,vATOM,301,Pass,10/27/2016,0,13229,Saturday,0,3.0,0.0,0.0,3,0.0
3229,vATOM,302,Fail,10/28/2016,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",13230,Sunday,0,4.0,0.0,Data,4,0.0
3230,vATOM,303,Pass,10/29/2016,0,13231,Monday,0,1.0,0.0,0.0,1,0.0
3231,vATOM,304,Pass,10/30/2016,0,13232,Tuesday,Haloween,5.0,0.0,0.0,1,4.0
3232,vATOM,305,Fail,10/31/2016,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",13233,Wednesday,Haloween,5.0,0.0,Environment,1,4.0
3233,vATOM,306,Pass,11/1/2016,0,13234,Thursday,0,1.0,0.0,0.0,1,0.0
3234,vATOM,307,Fail,11/2/2016,UAT2.0|import pandas as pd|package not found|importing,13235,Friday,0,3.0,0.0,Requirement,3,0.0
3235,vATOM,308,Pass,11/3/2016,0,13236,Saturday,0,3.0,0.0,0.0,3,0.0
3236,vATOM,309,Fail,11/4/2016,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,13237,Sunday,0,4.0,0.0,Functional,4,0.0
3237,vATOM,310,Fail,11/5/2016,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",13238,Monday,0,1.0,0.0,Functional,1,0.0
3238,vATOM,311,Pass,11/6/2016,0,13239,Tuesday,0,1.0,0.0,0.0,1,0.0
3239,vATOM,312,Pass,11/7/2016,0,13240,Wednesday,0,1.0,0.0,0.0,1,0.0
3240,vATOM,313,Pass,11/8/2016,0,13241,Thursday,0,1.0,0.0,0.0,1,0.0
3241,vATOM,314,Fail,11/9/2016,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",13242,Friday,0,3.0,0.0,Data,3,0.0
3242,vATOM,315,Pass,11/10/2016,0,13243,Saturday,0,3.0,0.0,0.0,3,0.0
3243,vATOM,316,Fail,11/11/2016,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",13244,Sunday,0,4.0,0.0,Environment,4,0.0
3244,vATOM,317,Pass,11/12/2016,0,13245,Monday,0,1.0,0.0,0.0,1,0.0
3245,vATOM,318,Pass,11/13/2016,0,13246,Tuesday,0,1.0,0.0,0.0,1,0.0
3246,vATOM,319,Pass,11/14/2016,0,13247,Wednesday,0,1.0,0.0,0.0,1,0.0
3247,vATOM,320,Pass,11/15/2016,0,13248,Thursday,0,1.0,0.0,0.0,1,0.0
3248,vATOM,321,Pass,11/16/2016,0,13249,Friday,0,3.0,0.0,0.0,3,0.0
3249,vATOM,322,Fail,11/17/2016,PROD2.0|np.arange(8)|numpy array out of range|looping,13250,Saturday,0,3.0,0.0,Data,3,0.0
3250,vATOM,323,Fail,11/18/2016,STG2.0|for x in range(10)|List out of index [15]|looping,13251,Sunday,0,4.0,0.0,Functional,4,0.0
3251,vATOM,324,Fail,11/19/2016,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",13252,Monday,0,1.0,0.0,Environment,1,0.0
3252,vATOM,325,Pass,11/20/2016,0,13253,Tuesday,0,1.0,0.0,0.0,1,0.0
3253,vATOM,326,Fail,11/21/2016,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",13254,Wednesday,0,1.0,0.0,Requirement,1,0.0
3254,vATOM,327,Fail,11/22/2016,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",13255,Thursday,0,1.0,0.0,Requirement,1,0.0
3255,vATOM,328,Pass,11/23/2016,0,13256,Friday,0,3.0,0.0,0.0,3,0.0
3256,vATOM,329,Fail,11/24/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,13257,Saturday,0,3.0,0.0,Requirement,3,0.0
3257,vATOM,330,Pass,11/25/2016,0,13258,Sunday,0,4.0,0.0,0.0,4,0.0
3258,vATOM,331,Pass,11/26/2016,0,13259,Monday,0,1.0,0.0,0.0,1,0.0
3259,vATOM,332,Pass,11/27/2016,0,13260,Tuesday,0,1.0,0.0,0.0,1,0.0
3260,vATOM,333,Fail,11/28/2016,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",13261,Wednesday,0,1.0,0.0,Data,1,0.0
3261,vATOM,334,Pass,11/29/2016,0,13262,Thursday,Thanksgiving Week,7.0,0.0,0.0,1,6.0
3262,vATOM,335,Pass,11/30/2016,0,13263,Friday,Thanksgiving Week,9.0,0.0,0.0,3,6.0
3263,vATOM,336,Pass,12/1/2016,0,13264,Saturday,Thanksgiving Week,9.0,0.0,0.0,3,6.0
3264,vATOM,337,Fail,12/2/2016,DEV2.0|plt.show()|plt:undefined name|displaying,13265,Sunday,Thanksgiving Week,10.0,0.0,Environment,4,6.0
3265,vATOM,338,Fail,12/3/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,13266,Monday,Thanksgiving Week,7.0,0.0,Data,1,6.0
3266,vATOM,339,Pass,12/4/2016,0,13267,Tuesday,0,1.0,0.0,0.0,1,0.0
3267,vATOM,340,Pass,12/5/2016,0,13268,Wednesday,0,1.0,0.0,0.0,1,0.0
3268,vATOM,341,Fail,12/6/2016,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,13269,Thursday,0,1.0,0.0,Functional,1,0.0
3269,vATOM,342,Pass,12/7/2016,0,13270,Friday,0,3.0,0.0,0.0,3,0.0
3270,vATOM,343,Pass,12/8/2016,0,13271,Saturday,0,3.0,0.0,0.0,3,0.0
3271,vATOM,344,Pass,12/9/2016,0,13272,Sunday,0,4.0,0.0,0.0,4,0.0
3272,vATOM,345,Pass,12/10/2016,0,13273,Monday,0,1.0,0.0,0.0,1,0.0
3273,vATOM,346,Fail,12/11/2016,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,13274,Tuesday,0,1.0,0.0,Environment,1,0.0
3274,vATOM,347,Fail,12/12/2016,DEV2.0|import seaborn as sns|seaborn: package not found|importing,13275,Wednesday,0,1.0,0.0,Requirement,1,0.0
3275,vATOM,348,Fail,12/13/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,13276,Thursday,0,1.0,0.0,Environment,1,0.0
3276,vATOM,349,Pass,12/14/2016,0,13277,Friday,0,3.0,0.0,0.0,3,0.0
3277,vATOM,350,Pass,12/15/2016,0,13278,Saturday,0,3.0,0.0,0.0,3,0.0
3278,vATOM,351,Fail,12/16/2016,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,13279,Sunday,0,4.0,0.0,Functional,4,0.0
3279,vATOM,352,Fail,12/17/2016,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",13280,Monday,0,1.0,0.0,Functional,1,0.0
3280,vATOM,353,Fail,12/18/2016,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,13281,Tuesday,0,1.0,0.0,Data,1,0.0
3281,vATOM,354,Fail,12/19/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,13282,Wednesday,0,1.0,0.0,Environment,1,0.0
3282,vATOM,355,Fail,12/20/2016,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",13283,Thursday,0,1.0,0.0,Functional,1,0.0
3283,vATOM,356,Pass,12/21/2016,0,13284,Friday,0,3.0,0.0,0.0,3,0.0
3284,vATOM,357,Pass,12/22/2016,0,13285,Saturday,0,3.0,0.0,0.0,3,0.0
